0,-4.8,0,27.6,0,180,0,0,0,False,0
1,-4.8,0,27.6,0,180,0,0,0,False,0
2,-4.8,0,27.6,0,180,0,0,0,False,0
3,-4.8,0,27.6,0,180,0,0,0,False,0
4,-4.8,0,27.6,0,180,0,0,0,False,0
5,-4.8,0,27.6,0,180,0,0,0,False,0
6,-4.8,0,27.6,0,180,0,0,0,False,0
7,-4.8,0,27.6,0,180,0,0,0,False,0
8,-4.8,0,27.6,0,180,0,0,0,False,0
9,-4.8,0,27.6,0,180,0,0,0,False,0
10,-4.8,0,27.6,0,180,0,0,0,False,0
11,-4.8,0,27.6,0,180,0,0,0,False,0
12,-4.8,0,27.6,0,180,0,0,0,False,0
13,-4.8,0,27.6,0,180,0,0,0,False,0
14,-4.8,0,27.6,0,180,0,0,0,False,0
15,-4.8,0,27.6,0,180,0,0,0,False,0
16,-4.8,0,27.6,0,180,0,0,0,False,0
17,-4.8,0,27.6,0,180,0,0,0,False,0
18,-4.8,0,27.6,0,180,0,0,0,False,0
19,-4.8,0,27.6,0,180,0,0.06354383,0,False,0
20,-4.8,0,27.58475,0,180,0,0.1141107,0,False,0
21,-4.8,0,27.55736,0,180,0,0.1646702,0,False,0
22,-4.8,0,27.51784,0,180,0,0.2152084,0,False,0
23,-4.8,0,27.46619,0,180,0,0.3162976,0,False,0
24,-4.8,0,27.39028,0,180,0,0.3668464,0,False,0
25,-4.8,0,27.30224,0,180,0,0.4174059,0,False,0
26,-4.8,0,27.20206,0,180,0,0.4679526,0,False,0
27,-4.8,0,27.08975,0,180,0,0.5185035,0,False,0
28,-4.8,0,26.96531,0,180,0,0.6195736,0,False,0
29,-4.8,0,26.81662,0,180,0,0.6701267,0,False,0
30,-4.8,0,26.65579,0,180,0,0.7206659,0,False,0
31,-4.8,0,26.48283,0,180,0,0.7712137,0,False,0
32,-4.8,0,26.29774,0,180,0,0.8217604,0,False,0
33,-4.8,0,26.10051,0,180,0,0.8723167,0,False,0
34,-4.8,0,25.89116,0,180,0,0.7712296,0,False,0
35,-4.8,0,25.70606,0,180,0,0.7206744,0,False,0
36,-4.8,0,25.5331,0,180,0,0.6701245,0,False,0
37,-4.8,0,25.37227,0,180,0,0.6195862,0,False,0
38,-4.8,0,25.22357,0,180,0,0.5690416,0.05054459,False,0
39,-4.8,0,25.087,0,180.182,0,0.4679407,0.1516455,False,0
40,-4.800357,-1.788139E-07,24.9747,0,180.7279,0,0.4173855,0.2022007,False,0
41,-4.80163,-2.384186E-07,24.87453,0,181.4558,0,0.3668526,0.2527336,False,0
42,-4.803866,-1.788139E-07,24.78651,0,182.3657,0,0.31629,0.3032962,False,0
43,-4.807,5.960464E-08,24.71067,0,183.4575,0,0.2657592,0.353827,False,0
44,-4.810846,-1.192093E-07,24.647,0,184.7313,0,0.1646488,0.4549374,False,0
45,-4.814106,1.192093E-07,24.60762,0,186.3691,0,0.1141169,0.5054693,False,0
46,-4.817144,1.788139E-07,24.5804,0,188.1888,0,0.06355642,0.5560298,False,0
47,-4.819316,2.980232E-07,24.5653,0,190.1905,0,0.01302138,0.6065648,False,0
48,-4.81987,3.576279E-07,24.56223,0,192.3741,0,0,0.6571137,False,0
49,-4.81987,1.788139E-07,24.56223,0,194.7397,0,0,0.7076646,False,0
50,-4.81987,2.980232E-07,24.56223,0,197.2873,0,0,0.8087549,False,0
51,-4.81987,2.384186E-07,24.56223,0,200.1988,0,0,0.8593037,False,0
52,-4.81987,2.980232E-07,24.56223,0,203.2923,0,0,0.9098493,False,0
53,-4.81987,1.192093E-07,24.56223,0,206.5678,0,0,0.9603961,False,0
54,-4.81987,1.788139E-07,24.56223,0,210.0252,0,0,1,False,0
55,-4.81987,1.788139E-07,24.56223,0,213.6252,0,0,1,False,0
56,-4.81987,2.980232E-07,24.56223,0,217.2252,0,0,1,False,0
57,-4.81987,2.980232E-07,24.56223,0,220.8252,0,0,1,False,0
58,-4.81987,3.576279E-07,24.56223,0,224.4252,0,0,1,False,0
59,-4.81987,4.172325E-07,24.56223,0,228.0252,0,0,0.9494873,False,0
60,-4.81987,2.980232E-07,24.56223,0,231.4434,0,0,0.8478004,False,0
61,-4.81987,0,24.56223,0,234.4955,0,0,0.7978312,False,0
62,-4.81987,3.576279E-07,24.56223,0,237.3676,0,0,0.7472973,False,0
63,-4.81987,2.384186E-07,24.56223,0,240.0579,0,0,0.6967463,False,0
64,-4.81987,1.192093E-07,24.56223,0,242.5662,0,0.05054566,0.6462007,False,0
65,-4.830637,1.788139E-07,24.55664,0,244.8925,0,0.1010977,0.5956487,False,0
66,-4.852607,1.192093E-07,24.54634,0,247.0368,0,0.2021901,0.4945563,False,0
67,-4.897287,1.788139E-07,24.52741,0,248.8173,0,0.2527676,0.4439788,False,0
68,-4.953853,5.960464E-08,24.50549,0,250.4156,0,0.3032856,0.3934608,False,0
69,-5.02243,1.192093E-07,24.48109,0,251.832,0,0.3538302,0.3429162,False,0
70,-5.103116,5.960464E-08,24.45461,0,253.0665,0,0.404379,0.2923673,False,0
71,-5.195959,1.192093E-07,24.42635,0,254.119,0,0.5054735,0.1912729,False,0
72,-5.312643,2.980232E-07,24.39315,0,254.8076,0,0.5560244,0.1407219,False,0
73,-5.441425,2.384186E-07,24.35818,0,255.3142,0,0.6065722,0.09017411,False,0
74,-5.582246,2.980232E-07,24.32127,0,255.6389,0,0.6571158,0.03963058,False,0
75,-5.735026,1.192093E-07,24.28216,0,255.7815,0,0.7076625,0,False,0
76,-5.899662,1.192093E-07,24.24044,0,255.7815,0,0.8087591,0,False,0
77,-6.087818,1.192093E-07,24.19276,0,255.7815,0,0.859309,0,False,0
78,-6.287735,1.192093E-07,24.14211,0,255.7815,0,0.9098547,0,False,0
79,-6.49941,1.192093E-07,24.08847,0,255.7815,0,0.9604014,0,False,0
80,-6.722846,1.192093E-07,24.03186,0,255.7815,0,1,0,False,0
81,-6.955493,1.192093E-07,23.97291,0,255.7815,0,1,0,False,0
82,-7.188141,1.192093E-07,23.91396,0,255.7815,0,1,0,False,0
83,-7.420789,1.192093E-07,23.85501,0,255.7815,0,1,0,False,0
84,-7.653437,1.192093E-07,23.79607,0,255.7815,0,1,0,False,0
85,-7.886085,1.192093E-07,23.73712,0,255.7815,0,1,0,False,0
86,-8.118733,1.192093E-07,23.67817,0,255.7815,0,1,0,False,0
87,-8.351381,1.192093E-07,23.61922,0,255.7815,0,1,0,False,0
88,-8.584029,1.192093E-07,23.56027,0,255.7815,0,1,0,False,0
89,-8.816677,1.192093E-07,23.50132,0,255.7815,0,1,0,False,0
90,-9.049325,1.192093E-07,23.44238,0,255.7815,0,1,0,False,0
91,-9.281973,1.192093E-07,23.38343,0,255.7815,0,1,0,False,0
92,-9.514621,1.192093E-07,23.32448,0,255.7815,0,1,0,False,0
93,-9.747269,1.192093E-07,23.26553,0,255.7815,0,1,0,False,0
94,-9.979917,1.192093E-07,23.20658,0,255.7815,0,1,0,False,0
95,-10.21256,1.192093E-07,23.14763,0,255.7815,0,1,0,False,0
96,-10.44521,1.192093E-07,23.08868,0,255.7815,0,1,0,False,0
97,-10.67786,1.192093E-07,23.02974,0,255.7815,0,1,0,False,0
98,-10.91051,1.192093E-07,22.97079,0,255.7815,0,1,0,False,0
99,-11.14316,1.192093E-07,22.91184,0,255.7815,0,1,0,False,0
100,-11.3758,1.192093E-07,22.85289,0,255.7815,0,1,0,False,0
101,-11.60845,1.192093E-07,22.79394,0,255.7815,0,1,0,False,0
102,-11.8411,1.192093E-07,22.73499,0,255.7815,0,1,0,False,0
103,-12.07375,1.192093E-07,22.67604,0,255.7815,0,1,0,False,0
104,-12.3064,1.192093E-07,22.6171,0,255.7815,0,1,0,False,0
105,-12.53904,1.192093E-07,22.55815,0,255.7815,0,1,0,False,0
106,-12.77169,1.192093E-07,22.4992,0,255.7815,0,1,0,False,0
107,-13.00434,1.192093E-07,22.44025,0,255.7815,0,1,0,False,0
108,-13.23699,1.192093E-07,22.3813,0,255.7815,0,1,0,False,0
109,-13.46964,1.192093E-07,22.32235,0,255.7815,0,1,0,False,0
110,-13.70228,1.192093E-07,22.2634,0,255.7815,0,1,0,False,0
111,-13.93493,1.192093E-07,22.20446,0,255.7815,0,1,0,False,0
112,-14.16758,1.192093E-07,22.14551,0,255.7815,0,1,0,False,0
113,-14.40023,1.192093E-07,22.08656,0,255.7815,0,1,0,False,0
114,-14.63287,1.192093E-07,22.02761,0,255.7815,0,1,0,False,0
115,-14.86552,1.192093E-07,21.96866,0,255.7815,0,1,0,False,0
116,-15.09817,1.192093E-07,21.90971,0,255.7815,0,1,0,False,0
117,-15.33082,1.192093E-07,21.85077,0,255.7815,0,1,0,False,0
118,-15.56347,1.192093E-07,21.79182,0,255.7815,0,1,0,False,0
119,-15.79611,1.192093E-07,21.73287,0,255.7815,0,1,0,False,0
120,-16.02876,1.192093E-07,21.67392,0,255.7815,0,0.9494607,0,False,0
121,-16.24965,1.192093E-07,21.61795,0,255.7815,0,0.8989077,0,False,0
122,-16.45878,1.192093E-07,21.56496,0,255.7815,0,0.8483599,0,False,0
123,-16.65615,1.192093E-07,21.51495,0,255.7815,0,0.7978333,0,False,0
124,-16.84176,1.192093E-07,21.46792,0,255.7815,0,0.6967421,0,False,0
125,-17.00386,1.192093E-07,21.42685,0,255.7815,0,0.6461815,0,False,0
126,-17.15419,1.192093E-07,21.38875,0,255.7815,0,0.5956476,0,False,0
